BID,Nearest_FID,N,M,block_M
2049516,7413,0,0.0,0.298969072164948
2050516,7413,0,0.0,0.242268041237113
2051516,7413,0,0.0,0.27319587628866
2052516,7413,0,0.0,0.34020618556701
3000514,7413,1,0.711340206185567,0.77319587628866
3001514,7413,0,0.0,0.603092783505155
3002514,7413,0,0.0,0.458762886597938
3003514,7413,0,0.0,0.644329896907217
3005514,7413,1,0.819587628865979,0.93298969072165
3006514,7413,0,0.0,0.654639175257732
3007514,7413,0,0.0,0.443298969072165
3010514,7413,0,0.0,0.63659793814433
3011514,7413,0,0.0,0.420103092783505
3012514,7413,0,0.0,0.56701030927835
3013514,7413,0,0.0,0.556701030927835
3014514,7413,0,0.0,0.402061855670103
3015514,7413,0,0.0,0.5
3016514,7413,0,0.0,0.711340206185567
3017514,7413,0,0.0,0.680412371134021
3018514,7413,0,0.0,0.572164948453608
3019514,7413,0,0.0,0.597938144329897
3020514,7413,0,0.0,0.43298969072165
3021514,7413,0,0.0,0.585051546391753
3025514,7537,1,0.84020618556701,0.757731958762887
3026514,7537,0,0.0,0.706185567010309
3027514,7537,0,0.0,0.412371134020619
3028514,7537,0,0.0,0.474226804123711
3029514,7537,0,0.0,0.479381443298969
3030514,7537,1,0.876288659793814,0.788659793814433
3031514,7537,0,0.0,0.618556701030928
3032514,7537,1,0.860824742268041,0.865979381443299
3033514,7537,1,0.829896907216495,0.778350515463918
3034514,7537,0,0.0,0.515463917525773
3036514,7537,1,0.917525773195876,0.871134020618557
3037514,7537,1,0.824742268041237,0.762886597938144
3038514,7537,0,0.0,0.463917525773196
3039514,7537,0,0.0,0.585051546391753
3040514,7413,0,0.0,0.530927835051546
3041514,7413,0,0.0,0.561855670103093
3042514,7413,0,0.0,0.469072164948454
3043514,7413,0,0.0,0.695876288659794
3044514,7413,0,0.0,0.505154639175258
3045514,7413,0,0.0,0.427835051546392
3046514,7413,0,0.0,0.520618556701031
3047514,7413,0,0.0,0.448453608247423
3048514,7413,1,0.865979381443299,0.768041237113402
3049514,7413,0,0.0,0.536082474226804
3050514,7413,0,0.0,0.54639175257732
3051514,7413,0,0.0,0.407216494845361
3052514,7413,0,0.0,0.494845360824742
3054514,7413,0,0.0,0.690721649484536
3056514,7413,0,0.0,0.63659793814433
3057514,7413,0,0.0,0.65979381443299
3058514,7413,0,0.0,0.628865979381443
3059514,7413,0,0.0,0.420103092783505
3060514,7413,0,0.0,0.664948453608247
3061514,7413,0,0.0,0.541237113402062
3062514,7413,0,0.0,0.623711340206186
3063514,7413,0,0.0,0.438144329896907
3064514,7413,0,0.0,0.685567010309278
3066514,7413,0,0.0,0.721649484536082
